Landscape,Site,Acres,Species,Lbs,Oz,G,Lbs.Sp,Lbs.Acre.Sp,Total.Lbs,Total.Lbs.Acre,RelAbund.Lbs
MI,ELF_HQAddition,3.5,Rudbeckia.subtomentosa,NA,NA,NA,0.0875,0.025,31.2571875,8.930625,0.002799356
MI,ELF_HQAddition,3.5,Rudbeckia.triloba,NA,NA,NA,0.04375,0.0125,31.2571875,8.930625,0.001399678
MI,ELF_HQAddition,3.5,Schizachyrium.scoparium,NA,NA,NA,10.5,3,31.2571875,8.930625,0.335922738
MI,ELF_HQAddition,3.5,Scrophularia.lanceolata,NA,NA,NA,0.0634375,0.018125,31.2571875,8.930625,0.002029533
MI,ELF_HQAddition,3.5,Senna.hebecarpa,NA,NA,NA,0.109375,0.03125,31.2571875,8.930625,0.003499195
MI,ELF_HQAddition,3.5,Silphium.integrifolium,NA,NA,NA,1.53125,0.4375,31.2571875,8.930625,0.048988733
MI,ELF_HQAddition,3.5,Silphium.laciniatum,NA,NA,NA,0.65625,0.1875,31.2571875,8.930625,0.020995171
MI,ELF_HQAddition,3.5,Silphium.terebinthinaceum,NA,NA,NA,0.4375,0.125,31.2571875,8.930625,0.013996781
MI,ELF_HQAddition,3.5,Solidago.rigida,NA,NA,NA,0.65625,0.1875,31.2571875,8.930625,0.020995171
MI,ELF_HQAddition,3.5,Solidago.speciosa,NA,NA,NA,0.04375,0.0125,31.2571875,8.930625,0.001399678
MI,ELF_HQAddition,3.5,Sorghastrum.nutans,NA,NA,NA,0.4375,0.125,31.2571875,8.930625,0.013996781
MI,ELF_HQAddition,3.5,Sporobolus.heterolepis,NA,NA,NA,0.65625,0.1875,31.2571875,8.930625,0.020995171
MI,ELF_HQAddition,3.5,Tradescantia.occidentalis,NA,NA,NA,0.21875,0.0625,31.2571875,8.930625,0.00699839
MI,ELF_HQAddition,3.5,Verbena.hastata,NA,NA,NA,0.13125,0.0375,31.2571875,8.930625,0.004199034
MI,ELF_HQAddition,3.5,Verbena.hastata,NA,NA,NA,0.04375,0.0125,31.2571875,8.930625,0.001399678
MI,ELF_HQAddition,3.5,Verbena.stricta,NA,NA,NA,0.065625,0.01875,31.2571875,8.930625,0.002099517
MI,ELF_HQAddition,3.5,Vernonia.missurica,NA,NA,NA,0.021875,0.00625,31.2571875,8.930625,0.000699839
MI,ELF_HQAddition,3.5,Veronicastrum.virginicum,NA,NA,NA,0.021875,0.00625,31.2571875,8.930625,0.000699839
MI,ELF_HQAddition,3.5,Zizia.aurea,NA,NA,NA,0.4375,0.125,31.2571875,8.930625,0.013996781
MI,ELF_KneppleCorridor,3.4,Allium.cernuum,NA,NA,NA,0.85,0.25,27.44225,8.07125,0.030974137
MI,ELF_KneppleCorridor,3.4,Andropogon.gerardii,NA,NA,NA,4.25,1.25,27.44225,8.07125,0.154870683
MI,ELF_KneppleCorridor,3.4,Anemone.canadensis,NA,NA,NA,0.0425,0.0125,27.44225,8.07125,0.001548707
MI,ELF_KneppleCorridor,3.4,Aquilegia.canadensis,NA,NA,NA,0.0425,0.0125,27.44225,8.07125,0.001548707
MI,ELF_KneppleCorridor,3.4,Asclepias.syriaca,NA,NA,NA,0.31875,0.09375,27.44225,8.07125,0.011615301
MI,ELF_KneppleCorridor,3.4,Asclepias.tuberosa,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Symphyotrichum.laeve,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Symphyotrichum.novae-angliae,NA,NA,NA,0.0425,0.0125,27.44225,8.07125,0.001548707
MI,ELF_KneppleCorridor,3.4,Symphyotrichum.shortii,NA,NA,NA,0.02125,0.00625,27.44225,8.07125,0.000774353
MI,ELF_KneppleCorridor,3.4,Baptisia.lactea,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Blephilia.hirsuta,NA,NA,NA,0.02125,0.00625,27.44225,8.07125,0.000774353
MI,ELF_KneppleCorridor,3.4,Bromus.kalmii,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Bromus.pubescens,NA,NA,NA,0.0425,0.0125,27.44225,8.07125,0.001548707
MI,ELF_KneppleCorridor,3.4,Carex.bicknellii,NA,NA,NA,0.06375,0.01875,27.44225,8.07125,0.00232306
MI,ELF_KneppleCorridor,3.4,Carex.brevior,NA,NA,NA,0.06375,0.01875,27.44225,8.07125,0.00232306
MI,ELF_KneppleCorridor,3.4,Carex.molesta,NA,NA,NA,0.10625,0.03125,27.44225,8.07125,0.003871767
MI,ELF_KneppleCorridor,3.4,Carex.sprengelii ,NA,NA,NA,0.02125,0.00625,27.44225,8.07125,0.000774353
MI,ELF_KneppleCorridor,3.4,Coreopsis.tripteris,NA,NA,NA,0.06375,0.01875,27.44225,8.07125,0.00232306
MI,ELF_KneppleCorridor,3.4,Diarrhena.obovata,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Echinacea.purpurea,NA,NA,NA,0.85,0.25,27.44225,8.07125,0.030974137
MI,ELF_KneppleCorridor,3.4,Elymus.canadensis,NA,NA,NA,2.55,0.75,27.44225,8.07125,0.09292241
MI,ELF_KneppleCorridor,3.4,Elymus.hystrix,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Elymus.villosus,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Elymus.virginicus,NA,NA,NA,2.55,0.75,27.44225,8.07125,0.09292241
MI,ELF_KneppleCorridor,3.4,Eryngium.yuccifolium,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Eutrochium.purpureum,NA,NA,NA,0.10625,0.03125,27.44225,8.07125,0.003871767
MI,ELF_KneppleCorridor,3.4,Gentiana.alba,NA,NA,NA,0.06375,0.01875,27.44225,8.07125,0.00232306
MI,ELF_KneppleCorridor,3.4,Helianthus.strumosus,NA,NA,NA,0.116875,0.034375,27.44225,8.07125,0.004258944
MI,ELF_KneppleCorridor,3.4,Heliopsis.helianthoides,NA,NA,NA,0.85,0.25,27.44225,8.07125,0.030974137
MI,ELF_KneppleCorridor,3.4,Heuchera.richardsonii,NA,NA,NA,0.02125,0.00625,27.44225,8.07125,0.000774353
MI,ELF_KneppleCorridor,3.4,Juncus.tenuis,NA,NA,NA,0.10625,0.03125,27.44225,8.07125,0.003871767
MI,ELF_KneppleCorridor,3.4,Liatris.spicata,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Monarda.fistulosa,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Oenothera.biennis,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Penstemon.digitalis,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Pycnanthemum.tenuifolium,NA,NA,NA,0.0425,0.0125,27.44225,8.07125,0.001548707
MI,ELF_KneppleCorridor,3.4,Ratibida.pinnata,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Rudbeckia.hirta,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Rudbeckia.triloba,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Schizachyrium.scoparium,NA,NA,NA,3.4,1,27.44225,8.07125,0.123896546
MI,ELF_KneppleCorridor,3.4,Scrophularia.lanceolata,NA,NA,NA,0.053125,0.015625,27.44225,8.07125,0.001935884
MI,ELF_KneppleCorridor,3.4,Scrophularia.marilandica,NA,NA,NA,0.0425,0.0125,27.44225,8.07125,0.001548707
MI,ELF_KneppleCorridor,3.4,Silphium.integrifolium,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Solidago.rigida,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Solidago.rugosa,NA,NA,NA,0.112625,0.033125,27.44225,8.07125,0.004104073
MI,ELF_KneppleCorridor,3.4,Sorghastrum.nutans,NA,NA,NA,3.4,1,27.44225,8.07125,0.123896546
MI,ELF_KneppleCorridor,3.4,Spartina.pectinata,NA,NA,NA,0.2125,0.0625,27.44225,8.07125,0.007743534
MI,ELF_KneppleCorridor,3.4,Tradescantia.ohiensis,NA,NA,NA,0.85,0.25,27.44225,8.07125,0.030974137
MI,ELF_KneppleCorridor,3.4,Verbena.stricta,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_KneppleCorridor,3.4,Vernonia.missurica,NA,NA,NA,0.002125,0.000625,27.44225,8.07125,7.74353E-05
MI,ELF_KneppleCorridor,3.4,Zizia.aurea,NA,NA,NA,0.425,0.125,27.44225,8.07125,0.015487068
MI,ELF_ParsonsNorth,6,Agastache.scrophulariifolia,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Allium.cernuum,NA,NA,NA,1.5,0.25,98.25,16.375,0.015267176
MI,ELF_ParsonsNorth,6,Andropogon.gerardii,NA,NA,NA,4.5,0.75,98.25,16.375,0.045801527
MI,ELF_ParsonsNorth,6,Anemone.cylindrica,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Anemone.virginiana,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Asclepias.syriaca,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Asclepias.tuberosa,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Symphyotrichum.laeve,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Symphyotrichum.novae-angliae,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Symphyotrichum.oolentangiense,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Symphyotrichum.urophyllum,NA,NA,NA,41.4375,6.90625,98.25,16.375,0.421755725
MI,ELF_ParsonsNorth,6,Astragalus.canadensis,NA,NA,NA,1.5,0.25,98.25,16.375,0.015267176
MI,ELF_ParsonsNorth,6,Baptisia.lactea,NA,NA,NA,2.25,0.375,98.25,16.375,0.022900763
MI,ELF_ParsonsNorth,6,Arnoglossum.atriplicifolium,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Carex.bicknellii,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Carex.brevior,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Coreopsis.palmata,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Coreopsis.tripteris,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Dalea.purpurea,NA,NA,NA,1.125,0.1875,98.25,16.375,0.011450382
MI,ELF_ParsonsNorth,6,Desmodium.canadense,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Desmodium.illinoense,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Echinacea.pallida,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Echinacea.purpurea,NA,NA,NA,1.125,0.1875,98.25,16.375,0.011450382
MI,ELF_ParsonsNorth,6,Elymus.canadensis,NA,NA,NA,3.75,0.625,98.25,16.375,0.038167939
MI,ELF_ParsonsNorth,6,Elymus.virginicus,NA,NA,NA,1.125,0.1875,98.25,16.375,0.011450382
MI,ELF_ParsonsNorth,6,Eryngium.yuccifolium,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Eutrochium.purpureum,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Euthamia.graminifolia,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Gentiana.andrewsii,NA,NA,NA,0.1125,0.01875,98.25,16.375,0.001145038
MI,ELF_ParsonsNorth,6,Helianthus.occidentalis,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Heliopsis.helianthoides,NA,NA,NA,0.6375,0.10625,98.25,16.375,0.00648855
MI,ELF_ParsonsNorth,6,Hypericum.ascyron,NA,NA,NA,0.1125,0.01875,98.25,16.375,0.001145038
MI,ELF_ParsonsNorth,6,Juncus.dudleyi,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Juncus.tenuis,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Koeleria.macrantha,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Lespedeza.capitata,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Liatris.pycnostachya,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Liatris.spicata,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Lobelia.siphilitica,NA,NA,NA,0.1125,0.01875,98.25,16.375,0.001145038
MI,ELF_ParsonsNorth,6,Monarda.fistulosa,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Oenothera.biennis,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Panicum.virgatum,NA,NA,NA,2.25,0.375,98.25,16.375,0.022900763
MI,ELF_ParsonsNorth,6,Parthenium.integrifolium,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Penstemon.digitalis,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Pycnanthemum.tenuifolium,NA,NA,NA,0.075,0.0125,98.25,16.375,0.000763359
MI,ELF_ParsonsNorth,6,Ratibida.pinnata,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Rudbeckia.hirta,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Rudbeckia.subtomentosa,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Rudbeckia.triloba,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Schizachyrium.scoparium,NA,NA,NA,4.5,0.75,98.25,16.375,0.045801527
MI,ELF_ParsonsNorth,6,Scrophularia.marilandica,NA,NA,NA,0.075,0.0125,98.25,16.375,0.000763359
MI,ELF_ParsonsNorth,6,Senna.hebecarpa,NA,NA,NA,2.25,0.375,98.25,16.375,0.022900763
MI,ELF_ParsonsNorth,6,Silphium.integrifolium,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Silphium.laciniatum,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Silphium.perfoliatum,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Silphium.terebinthinaceum,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Solidago.rigida,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Solidago.speciosa,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Sorghastrum.nutans,NA,NA,NA,6,1,98.25,16.375,0.061068702
MI,ELF_ParsonsNorth,6,Spartina.pectinata,NA,NA,NA,1.5,0.25,98.25,16.375,0.015267176
MI,ELF_ParsonsNorth,6,Sporobolus.heterolepis,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Hesperostipa.spartea,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Tradescantia.ohiensis,NA,NA,NA,1.5,0.25,98.25,16.375,0.015267176
MI,ELF_ParsonsNorth,6,Vernonia.fasciculata,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Verbena.hastata,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Verbena.hastata,NA,NA,NA,0.375,0.0625,98.25,16.375,0.003816794
MI,ELF_ParsonsNorth,6,Verbena.stricta,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,ELF_ParsonsNorth,6,Veronicastrum.virginicum,NA,NA,NA,0.1875,0.03125,98.25,16.375,0.001908397
MI,ELF_ParsonsNorth,6,Zizia.aurea,NA,NA,NA,0.75,0.125,98.25,16.375,0.007633588
MI,GilchristPhase1,10.38275,Andropogon.gerardii,NA,NA,NA,10.38275,1,103.8729245,10.004375,0.099956269
MI,GilchristPhase1,10.38275,Asclepias.tuberosa,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Symphyotrichum.novae-angliae,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Symphyotrichum.oolentangiense,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Astragalus.canadensis,NA,NA,NA,0.648921875,0.0625,103.8729245,10.004375,0.006247267
MI,GilchristPhase1,10.38275,Chamaecrista.fasciculata,NA,NA,NA,1.29784375,0.125,103.8729245,10.004375,0.012494534
MI,GilchristPhase1,10.38275,Coreopsis.lanceolata,NA,NA,NA,1.29784375,0.125,103.8729245,10.004375,0.012494534
MI,GilchristPhase1,10.38275,Dalea.purpurea,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Echinacea.pallida,NA,NA,NA,0.648921875,0.0625,103.8729245,10.004375,0.006247267
MI,GilchristPhase1,10.38275,Echinacea.purpurea,NA,NA,NA,1.018807344,0.098125,103.8729245,10.004375,0.009808209
MI,GilchristPhase1,10.38275,Liatris.aspera,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Monarda.fistulosa,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Ratibida.pinnata,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Rudbeckia.hirta,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Rudbeckia.triloba,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase1,10.38275,Schizachyrium.scoparium,NA,NA,NA,51.91375,5,103.8729245,10.004375,0.499781346
MI,GilchristPhase1,10.38275,Silphium.terebinthinaceum,NA,NA,NA,0.324460938,0.03125,103.8729245,10.004375,0.003123633
MI,GilchristPhase1,10.38275,Sorghastrum.nutans,NA,NA,NA,10.38275,1,103.8729245,10.004375,0.099956269
MI,GilchristPhase1,10.38275,Verbena.stricta,NA,NA,NA,2.5956875,0.25,103.8729245,10.004375,0.024989067
MI,GilchristPhase2,6.598064,Andropogon.gerardii,NA,NA,NA,6.598064,1,66.1868295,10.03125,0.099688474
MI,GilchristPhase2,6.598064,Asclepias.tuberosa,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Symphyotrichum.novae-angliae,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Symphyotrichum.oolentangiense,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Astragalus.canadensis,NA,NA,NA,0.412379,0.0625,66.1868295,10.03125,0.00623053
MI,GilchristPhase2,6.598064,Baptisia.lactea,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,GilchristPhase2,6.598064,Chamaecrista.fasciculata,NA,NA,NA,0.824758,0.125,66.1868295,10.03125,0.012461059
MI,GilchristPhase2,6.598064,Coreopsis.lanceolata,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,GilchristPhase2,6.598064,Dalea.purpurea,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Echinacea.pallida,NA,NA,NA,0.824758,0.125,66.1868295,10.03125,0.012461059
MI,GilchristPhase2,6.598064,Echinacea.purpurea,NA,NA,NA,0.824758,0.125,66.1868295,10.03125,0.012461059
MI,GilchristPhase2,6.598064,Elymus.canadensis,NA,NA,NA,6.598064,1,66.1868295,10.03125,0.099688474
MI,GilchristPhase2,6.598064,Heliopsis.helianthoides,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,GilchristPhase2,6.598064,Liatris.aspera,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Lupinus.perennis,NA,NA,NA,0.824758,0.125,66.1868295,10.03125,0.012461059
MI,GilchristPhase2,6.598064,Monarda.fistulosa,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Penstemon.digitalis,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,GilchristPhase2,6.598064,Ratibida.pinnata,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,GilchristPhase2,6.598064,Rudbeckia.hirta,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Rudbeckia.triloba,NA,NA,NA,1.649516,0.25,66.1868295,10.03125,0.024922118
MI,GilchristPhase2,6.598064,Schizachyrium.scoparium,NA,NA,NA,19.794192,3,66.1868295,10.03125,0.299065421
MI,GilchristPhase2,6.598064,Silphium.terebinthinaceum,NA,NA,NA,0.2061895,0.03125,66.1868295,10.03125,0.003115265
MI,GilchristPhase2,6.598064,Solidago.speciosa,NA,NA,NA,0.824758,0.125,66.1868295,10.03125,0.012461059
MI,GilchristPhase2,6.598064,Sorghastrum.nutans,NA,NA,NA,6.598064,1,66.1868295,10.03125,0.099688474
MI,GilchristPhase2,6.598064,Tradescantia.ohiensis,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,GilchristPhase2,6.598064,Verbena.stricta,NA,NA,NA,1.237137,0.1875,66.1868295,10.03125,0.018691589
MI,Groos_Prairie,11.66987,Andropogon.gerardii,NA,NA,NA,8.7524025,0.75,84.24187406,7.21875,0.103896104
MI,Groos_Prairie,11.66987,Anemone.cylindrica,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Symphyotrichum.ericoides,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Symphyotrichum.novae-angliae,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Doellingeria.umbellata,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Arnoglossum.atriplicifolium,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Calamagrostis.canadensis,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Carex.annectens,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Carex.bebbii,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Carex.pellita,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Carex.scoparia,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Coreopsis.tripteris,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Desmodium.canadense,NA,NA,NA,2.188100625,0.1875,84.24187406,7.21875,0.025974026
MI,Groos_Prairie,11.66987,Elymus.canadensis,NA,NA,NA,8.7524025,0.75,84.24187406,7.21875,0.103896104
MI,Groos_Prairie,11.66987,Gentiana.andrewsii,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Heliopsis.helianthoides,NA,NA,NA,2.9174675,0.25,84.24187406,7.21875,0.034632035
MI,Groos_Prairie,11.66987,Hypericum.kalmianum,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Juncus.torreyi,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Liatris.spicata,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Lobelia.spicata,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Lycopus.americanus,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Monarda.fistulosa,NA,NA,NA,0.364683438,0.03125,84.24187406,7.21875,0.004329004
MI,Groos_Prairie,11.66987,Panicum.virgatum,NA,NA,NA,2.9174675,0.25,84.24187406,7.21875,0.034632035
MI,Groos_Prairie,11.66987,Penstemon.digitalis,NA,NA,NA,2.188100625,0.1875,84.24187406,7.21875,0.025974026
MI,Groos_Prairie,11.66987,Pycnanthemum.virginianum,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Rudbeckia.fulgida,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Rudbeckia.hirta,NA,NA,NA,2.9174675,0.25,84.24187406,7.21875,0.034632035
MI,Groos_Prairie,11.66987,Schizachyrium.scoparium,NA,NA,NA,8.7524025,0.75,84.24187406,7.21875,0.103896104
MI,Groos_Prairie,11.66987,Senna.hebecarpa,NA,NA,NA,1.45873375,0.125,84.24187406,7.21875,0.017316017
MI,Groos_Prairie,11.66987,Silphium.terebinthinaceum,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Solidago.riddellii,NA,NA,NA,0.729366875,0.0625,84.24187406,7.21875,0.008658009
MI,Groos_Prairie,11.66987,Solidago.rigida,NA,NA,NA,2.188100625,0.1875,84.24187406,7.21875,0.025974026
MI,Groos_Prairie,11.66987,Sorghastrum.nutans,NA,NA,NA,17.504805,1.5,84.24187406,7.21875,0.207792208
MI,Groos_Prairie,11.66987,Spartina.pectinata,NA,NA,NA,2.9174675,0.25,84.24187406,7.21875,0.034632035
